交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/01,TXO,201907W1,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907W1,11600.0000,賣權,-,-,-,-,0,725,0,-,-,-,-,,一般,
2019/07/01,TXO,201907W1,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,8700.0000,買權,-,-,-,-,0,2070,0,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,8700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,8700.0000,賣權,0.8,1.2,0.8,1.2,36,1.2,1726,0.7,2,15.5,0.8,,一般,
2019/07/01,TXO,201907  ,8700.0000,賣權,1.2,1.2,1.2,1.2,1,-,-,0.2,2.1,15.5,0.8,,盤後,
2019/07/01,TXO,201907  ,8800.0000,買權,-,-,-,-,0,1970,0,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,8800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,8800.0000,賣權,1.3,1.3,1.3,1.3,1,1.3,1349,0.7,108,23,1,,一般,
2019/07/01,TXO,201907  ,8800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,8900.0000,買權,-,-,-,-,0,1870,0,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,8900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,8900.0000,賣權,1.1,1.1,1.1,1.1,50,1.3,1163,0.9,1.3,39,1.1,,一般,
2019/07/01,TXO,201907  ,8900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9000.0000,買權,-,-,-,-,0,1770,0,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9000.0000,賣權,1.3,1.3,1,1.2,70,1.4,1143,1,1.4,44,1,,一般,
2019/07/01,TXO,201907  ,9000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9100.0000,買權,-,-,-,-,0,1670,0,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9100.0000,賣權,1.7,1.7,1.7,1.7,1,1.7,1380,1.2,32,48,1.5,,一般,
2019/07/01,TXO,201907  ,9100.0000,賣權,2.9,2.9,2.8,2.8,3,-,-,2.8,2.9,48,1.5,,盤後,
2019/07/01,TXO,201907  ,9200.0000,買權,-,-,-,-,0,1570,1,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9200.0000,賣權,1.4,1.7,1.4,1.6,202,1.8,1183,1.4,31.5,66,0.4,,一般,
2019/07/01,TXO,201907  ,9200.0000,賣權,0.4,0.4,0.4,0.4,4,-,-,1.2,3.2,66,0.4,,盤後,
2019/07/01,TXO,201907  ,9300.0000,買權,-,-,-,-,0,1470,20,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9300.0000,賣權,0.3,2,0.3,2,124,2,3141,1.8,2.5,70,0.3,,一般,
2019/07/01,TXO,201907  ,9300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9400.0000,買權,-,-,-,-,0,1370,0,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9400.0000,賣權,2.2,2.4,1.8,2.1,305,2.1,3365,2,46,73,1.8,,一般,
2019/07/01,TXO,201907  ,9400.0000,賣權,4.4,4.6,4.3,4.6,7,-,-,0.5,4.7,73,2.2,,盤後,
2019/07/01,TXO,201907  ,9500.0000,買權,-,-,-,-,0,1270,4,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9500.0000,賣權,2.5,2.7,1.9,2.3,1107,2.3,2164,2,2.4,95,1.9,,一般,
2019/07/01,TXO,201907  ,9500.0000,賣權,4.8,5.3,4.8,5.3,15,-,-,4,5.3,95,2.7,,盤後,
2019/07/01,TXO,201907  ,9600.0000,買權,-,-,-,-,0,1170,37,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9600.0000,買權,990,1000,990,990,4,-,-,98,-,1010,530,,盤後,
2019/07/01,TXO,201907  ,9600.0000,賣權,2.4,2.9,2.3,2.5,1673,2.5,3028,2.4,8,114,2.3,,一般,
2019/07/01,TXO,201907  ,9600.0000,賣權,5.8,6.3,5.8,6.3,72,-,-,3,6.3,114,3.3,,盤後,
2019/07/01,TXO,201907  ,9700.0000,買權,-,-,-,-,0,1070,53,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,9700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9700.0000,賣權,4,4,2.7,3.1,1736,3.1,4119,2.5,3.4,131,2.7,,一般,
2019/07/01,TXO,201907  ,9700.0000,賣權,7.1,8,7,8,28,-,-,7.4,9,131,4.2,,盤後,
2019/07/01,TXO,201907  ,9800.0000,買權,950,980,950,980,4,970,162,915,1020,980,378,,一般,
2019/07/01,TXO,201907  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,9800.0000,賣權,3.4,3.9,3,3.4,2845,3.4,9940,3,3.6,158,3,,一般,
2019/07/01,TXO,201907  ,9800.0000,賣權,8.9,10.5,8.9,10.5,16,-,-,9.2,10.5,158,5.4,,盤後,
2019/07/01,TXO,201907  ,9900.0000,買權,850,850,850,850,1,870,144,815,925,905,284,,一般,
2019/07/01,TXO,201907  ,9900.0000,買權,700,700,700,700,1,-,-,182,-,905,284,,盤後,
2019/07/01,TXO,201907  ,9900.0000,賣權,6.2,6.2,3.7,4,3436,4,7781,4,4.7,187,3.7,,一般,
2019/07/01,TXO,201907  ,9900.0000,賣權,12,13,11.5,13,114,-,-,12.5,13,187,7.4,,盤後,
2019/07/01,TXO,201907  ,10000.0000,買權,715,775,715,775,6,775,611,720,775,775,231,,一般,
