交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/23,TXO,201908  ,10000.0000,賣權,9.4,11,9.1,10.5,844,10.5,5576,9.9,10.5,320,9,,一般,
2019/07/23,TXO,201908  ,10000.0000,賣權,11,11.5,9,10,174,-,-,9,10,320,9,,盤後,
2019/07/23,TXO,201908  ,10100.0000,買權,735,735,720,720,2,720,21,660,760,735,218,,一般,
2019/07/23,TXO,201908  ,10100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,10100.0000,賣權,12,14,11.5,13,803,13,6348,12.5,13.5,364,11.5,,一般,
2019/07/23,TXO,201908  ,10100.0000,賣權,14,15,13,13,157,-,-,13.5,14,364,13,,盤後,
2019/07/23,TXO,201908  ,10200.0000,買權,-,-,-,-,0,620,94,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,10200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,10200.0000,賣權,16,19,15.5,17,1250,17,12615,17,17.5,396,15.5,,一般,
2019/07/23,TXO,201908  ,10200.0000,賣權,19.5,20,17.5,18,243,-,-,17.5,18.5,396,17.5,,盤後,
2019/07/23,TXO,201908  ,10300.0000,買權,545,550,525,530,7,530,212,441,560,550,129,,一般,
2019/07/23,TXO,201908  ,10300.0000,買權,525,535,525,530,28,-,-,252,535,535,129,,盤後,
2019/07/23,TXO,201908  ,10300.0000,賣權,22,26,21.5,24,2038,24,11997,23,24,515,21.5,,一般,
2019/07/23,TXO,201908  ,10300.0000,賣權,26,27,24,24.5,478,-,-,24,25,515,24,,盤後,
2019/07/23,TXO,201908  ,10400.0000,買權,455,462,425,436,109,436,948,431,437,462,88,,一般,
2019/07/23,TXO,201908  ,10400.0000,買權,435,446,428,446,10,-,-,200,-,446,88,,盤後,
2019/07/23,TXO,201908  ,10400.0000,賣權,33.5,36,29.5,33.5,2858,33.5,15242,32.5,33.5,535,29.5,,一般,
2019/07/23,TXO,201908  ,10400.0000,賣權,36,37.5,33,33.5,465,-,-,33,34,535,33,,盤後,
2019/07/23,TXO,201908  ,10500.0000,買權,368,377,339,346,90,346,1110,346,350,377,70,,一般,
2019/07/23,TXO,201908  ,10500.0000,買權,340,355,340,354,32,-,-,344,378,355,70,,盤後,
2019/07/23,TXO,201908  ,10500.0000,賣權,42.5,50,41,45,3584,45,11865,45,45.5,670,41,,一般,
2019/07/23,TXO,201908  ,10500.0000,賣權,51,52,44,45.5,698,-,-,44.5,47,670,44,,盤後,
2019/07/23,TXO,201908  ,10600.0000,買權,287,293,257,266,259,266,2573,265,272,293,46.5,,一般,
2019/07/23,TXO,201908  ,10600.0000,買權,262,277,262,271,44,-,-,264,281,277,46.5,,盤後,
2019/07/23,TXO,201908  ,10600.0000,賣權,63,71,58,66,4961,66,14831,64,66,745,58,,一般,
2019/07/23,TXO,201908  ,10600.0000,賣權,71,73,63,63,1021,-,-,63,64,745,63,,盤後,
2019/07/23,TXO,201908  ,10700.0000,買權,209,217,185,193,1246,193,3828,193,196,217,36,,一般,
2019/07/23,TXO,201908  ,10700.0000,買權,190,205,189,196,241,-,-,195,205,205,36,,盤後,
2019/07/23,TXO,201908  ,10700.0000,賣權,89,99,82,90,3875,90,5783,90,91,825,82,,一般,
2019/07/23,TXO,201908  ,10700.0000,賣權,100,102,90,93,916,-,-,91,93,825,90,,盤後,
2019/07/23,TXO,201908  ,10800.0000,買權,142,152,125,131,2678,131,6744,130,131,152,20.5,,一般,
2019/07/23,TXO,201908  ,10800.0000,買權,130,142,128,136,791,-,-,135,140,142,20.5,,盤後,
2019/07/23,TXO,201908  ,10800.0000,賣權,121,139,117,129,2896,129,3975,128,129,940,117,,一般,
2019/07/23,TXO,201908  ,10800.0000,賣權,140,141,128,133,692,-,-,130,133,940,128,,盤後,
2019/07/23,TXO,201908  ,10900.0000,買權,94,98,78,82,6277,82,23002,81,83,98,21.5,,一般,
2019/07/23,TXO,201908  ,10900.0000,買權,81,91,81,87,2326,-,-,87,89,98,21.5,,盤後,
2019/07/23,TXO,201908  ,10900.0000,賣權,169,192,164,178,1270,178,3150,178,179,1020,164,,一般,
2019/07/23,TXO,201908  ,10900.0000,賣權,192,195,179,190,236,-,-,180,188,1020,179,,盤後,
2019/07/23,TXO,201908  ,11000.0000,買權,58,59,45,46.5,8144,46.5,18539,46.5,47,64,15.5,,一般,
2019/07/23,TXO,201908  ,11000.0000,買權,48,54,47.5,53,1675,-,-,52,53,64,15.5,,盤後,
2019/07/23,TXO,201908  ,11000.0000,賣權,231,260,225,244,410,244,586,241,247,850,225,,一般,
2019/07/23,TXO,201908  ,11000.0000,賣權,258,261,241,250,89,-,-,242,249,850,241,,盤後,
2019/07/23,TXO,201908  ,11100.0000,買權,30.5,33,24,24.5,3457,24.5,17242,24,25,44,10.5,,一般,
