交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/03,TXO,201907W2,10850.0000,買權,46.5,58,13,14,6910,14,3901,13,14,58,13,,一般,
2019/07/03,TXO,201907W2,10850.0000,賣權,444,444,120,179,465,179,171,176,179,444,120,,一般,
2019/07/03,TXO,201907W2,10900.0000,買權,30.5,31,7.2,7.2,7826,7.2,3364,7.2,7.4,31,7.2,,一般,
2019/07/03,TXO,201907W2,10900.0000,賣權,140,233,140,215,296,215,145,217,223,233,140,,一般,
2019/07/03,TXO,201907W2,10950.0000,買權,14.5,15.5,4.1,4.1,4085,4.1,2322,4,4.6,15.5,4.1,,一般,
2019/07/03,TXO,201907W2,10950.0000,賣權,264,264,257,263,14,263,13,214,324,264,257,,一般,
2019/07/03,TXO,201907W2,11000.0000,買權,6.8,9,2.7,2.7,3910,2.7,2669,0.5,2.7,9,2.7,,一般,
2019/07/03,TXO,201907W2,11000.0000,賣權,255,300,255,300,11,310,7,262,372,300,255,,一般,
2019/07/03,TXO,201907W2,11050.0000,買權,0.2,6.9,0.2,1.7,2484,1.7,1417,1.7,1.8,6.9,0.2,,一般,
2019/07/03,TXO,201907W2,11050.0000,賣權,300,360,300,360,4,360,2,311,421,360,300,,一般,
2019/07/03,TXO,201907W2,11100.0000,買權,2.8,3.3,1.3,1.4,2894,1.4,1715,1.4,1.5,3.3,1.3,,一般,
2019/07/03,TXO,201907W2,11100.0000,賣權,-,-,-,-,0,410,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11150.0000,買權,1,1.5,0.9,1.1,900,1.1,848,0.7,1,1.5,0.9,,一般,
2019/07/03,TXO,201907W2,11150.0000,賣權,-,-,-,-,0,460,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11200.0000,買權,1,1,0.7,0.8,1606,0.8,1603,0.5,0.8,1,0.7,,一般,
