交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/6/10,TXO,201908,10000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10100,買權,256,292,256,292,7,292,13,282,312,315,218,,一般
2019/6/10,TXO,201908,10100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10100,賣權,254,254,219,219,13,219,39,214,228,364,219,,一般
2019/6/10,TXO,201908,10100,賣權,320,320,320,320,1,-,-,154,-,364,259,,盤後
2019/6/10,TXO,201908,10200,買權,228,236,228,236,26,236,67,229,249,306,148,,一般
2019/6/10,TXO,201908,10200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10200,賣權,-,-,-,-,0,259,33,-,-,-,-,,一般
2019/6/10,TXO,201908,10200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10300,買權,172,179,172,179,2,188,25,178,198,191,129,,一般
2019/6/10,TXO,201908,10300,買權,133,133,129,129,4,-,-,127,590,191,129,,盤後
2019/6/10,TXO,201908,10300,賣權,357,362,324,324,3,318,54,308,327,515,324,,一般
2019/6/10,TXO,201908,10300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10400,買權,131,131,131,131,1,145,58,139,150,190,88,,一般
2019/6/10,TXO,201908,10400,買權,98,98,98,98,10,-,-,45,540,190,88,,盤後
2019/6/10,TXO,201908,10400,賣權,417,417,372,372,3,372,22,356,385,535,372,,一般
2019/6/10,TXO,201908,10400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10500,買權,100,112,92,112,32,112,130,104,121,179,70,,一般
2019/6/10,TXO,201908,10500,買權,73,73,73,73,20,-,-,59,102,179,70,,盤後
2019/6/10,TXO,201908,10500,賣權,450,450,438,438,7,438,41,420,448,670,438,,一般
2019/6/10,TXO,201908,10500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10600,買權,69,86,69,85,34,85,120,78,90,134,46.5,,一般
2019/6/10,TXO,201908,10600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10600,賣權,-,-,-,-,0,505,13,-,-,-,-,,一般
2019/6/10,TXO,201908,10600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10700,買權,56,63,50,62,131,62,170,58,63,109,36,,一般
2019/6/10,TXO,201908,10700,買權,36,36,36,36,6,-,-,16,65,109,36,,盤後
2019/6/10,TXO,201908,10700,賣權,-,-,-,-,0,585,4,-,-,-,-,,一般
2019/6/10,TXO,201908,10700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10800,買權,40,45,36,43.5,72,45.5,103,44,46.5,80,29,,一般
2019/6/10,TXO,201908,10800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10800,賣權,-,-,-,-,0,670,0,-,-,-,-,,一般
2019/6/10,TXO,201908,10800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10900,買權,28,33,26,33,61,33,274,31,33.5,60,21.5,,一般
2019/6/10,TXO,201908,10900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,10900,賣權,-,-,-,-,0,755,2,-,-,-,-,,一般
2019/6/10,TXO,201908,10900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11000,買權,20,24,20,24,63,24,269,8,24.5,44.5,16,,一般
2019/6/10,TXO,201908,11000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11000,賣權,-,-,-,-,0,845,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11100,買權,17,17,16.5,17,6,17,131,6,17.5,35,12,,一般
2019/6/10,TXO,201908,11100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11100,賣權,-,-,-,-,0,940,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11200,買權,12.5,12.5,12.5,12.5,3,12.5,112,4.1,13,24,9.2,,一般
2019/6/10,TXO,201908,11200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11200,賣權,-,-,-,-,0,1030,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11300,買權,-,-,-,-,0,10,154,-,-,-,-,,一般
2019/6/10,TXO,201908,11300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11300,賣權,-,-,-,-,0,1130,1,-,-,-,-,,一般
2019/6/10,TXO,201908,11300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11400,買權,-,-,-,-,0,8.4,151,-,-,-,-,,一般
2019/6/10,TXO,201908,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11400,賣權,-,-,-,-,0,1230,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11500,買權,-,-,-,-,0,6.9,1,-,-,-,-,,一般
2019/6/10,TXO,201908,11500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11500,賣權,-,-,-,-,0,1330,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11600,買權,-,-,-,-,0,5.4,5,-,-,-,-,,一般
2019/6/10,TXO,201908,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11600,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11700,買權,3.2,3.2,3.1,3.1,13,3.1,13,1.2,8.4,3.2,3.1,,一般
2019/6/10,TXO,201908,11700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11700,賣權,-,-,-,-,0,1520,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11800,買權,2.6,2.6,2.6,2.6,7,2.6,7,0.1,51,2.6,2.6,,一般
2019/6/10,TXO,201908,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11800,賣權,-,-,-,-,0,1620,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11900,買權,-,-,-,-,0,2.5,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,11900,賣權,-,-,-,-,0,1720,0,-,-,-,-,,一般
2019/6/10,TXO,201908,11900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,12000,買權,-,-,-,-,0,1.7,2,-,-,-,-,,一般
2019/6/10,TXO,201908,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,12000,賣權,-,-,-,-,0,1820,0,-,-,-,-,,一般
2019/6/10,TXO,201908,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,12100,買權,-,-,-,-,0,1.2,0,-,-,-,-,,一般
2019/6/10,TXO,201908,12100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,12100,賣權,-,-,-,-,0,1920,0,-,-,-,-,,一般
2019/6/10,TXO,201908,12100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,12200,買權,-,-,-,-,0,0.8,0,-,-,-,-,,一般
2019/6/10,TXO,201908,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201908,12200,賣權,-,-,-,-,0,2020,0,-,-,-,-,,一般
2019/6/10,TXO,201908,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,7400,買權,-,-,-,-,0,2740,0,-,-,-,-,,一般
2019/6/10,TXO,201909,7400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,7400,賣權,7.8,7.8,6.4,6.6,136,6.6,4505,6.5,6.9,175,6,,一般
2019/6/10,TXO,201909,7400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,7600,買權,-,-,-,-,0,2540,5,-,-,-,-,,一般
2019/6/10,TXO,201909,7600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,7600,賣權,8.6,8.7,7.9,7.9,8,7.9,3112,3.1,57,217,6.7,,一般
2019/6/10,TXO,201909,7600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,7800,買權,-,-,-,-,0,2350,0,-,-,-,-,,一般
2019/6/10,TXO,201909,7800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,7800,賣權,10.5,11,9.6,9.8,79,9.8,3455,9.3,59,231,7.9,,一般
2019/6/10,TXO,201909,7800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8000,買權,-,-,-,-,0,2150,1,-,-,-,-,,一般
2019/6/10,TXO,201909,8000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8000,賣權,14,14,12.5,12.5,49,12.5,3335,12,16,281,11,,一般
2019/6/10,TXO,201909,8000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8200,買權,-,-,-,-,0,1950,16,-,-,-,-,,一般
2019/6/10,TXO,201909,8200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8200,賣權,17.5,17.5,16.5,16.5,44,16.5,629,15.5,16.5,340,12.5,,一般
2019/6/10,TXO,201909,8200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8400,買權,-,-,-,-,0,1760,40,-,-,-,-,,一般
2019/6/10,TXO,201909,8400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8400,賣權,22,22,20.5,20.5,24,20.5,756,6.2,25,391,18,,一般
2019/6/10,TXO,201909,8400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8600,買權,-,-,-,-,0,1570,0,-,-,-,-,,一般
2019/6/10,TXO,201909,8600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8600,賣權,31,31,26.5,27.5,22,27.5,480,26.5,28,441,20,,一般
2019/6/10,TXO,201909,8600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8800,買權,-,-,-,-,0,1370,31,-,-,-,-,,一般
2019/6/10,TXO,201909,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,8800,賣權,41,41,35,35,36,35,418,12,50,535,25,,一般
2019/6/10,TXO,201909,8800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,9000,買權,-,-,-,-,0,1190,68,-,-,-,-,,一般
2019/6/10,TXO,201909,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,9000,賣權,60,60,48,48,52,48,657,43,50,620,30,,一般
2019/6/10,TXO,201909,9000,賣權,76,81,76,81,3,-,-,60,100,620,30,,盤後
2019/6/10,TXO,201909,9200,買權,-,-,-,-,0,1010,65,-,-,-,-,,一般
2019/6/10,TXO,201909,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,9200,賣權,76,76,66,66,10,66,988,60,69,700,42.5,,一般
2019/6/10,TXO,201909,9200,賣權,89,89,89,89,1,-,-,32,396,700,42.5,,盤後
2019/6/10,TXO,201909,9400,買權,790,825,790,825,2,825,59,815,850,1280,315,,一般
2019/6/10,TXO,201909,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,9400,賣權,105,105,90,90,11,90,1179,82,102,825,54,,一般
2019/6/10,TXO,201909,9400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,9600,買權,610,610,610,610,1,670,92,650,675,1060,238,,一般
2019/6/10,TXO,201909,9600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,9600,賣權,147,149,126,130,794,130,1107,122,134,940,67,,一般
2019/6/10,TXO,201909,9600,賣權,184,185,182,182,3,-,-,150,181,940,67,,盤後
2019/6/10,TXO,201909,9800,買權,486,520,456,520,47,520,351,510,530,1600,189,,一般
2019/6/10,TXO,201909,9800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,9800,賣權,174,175,172,172,3,172,606,161,181,1080,54,,一般
2019/6/10,TXO,201909,9800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10000,買權,353,382,345,382,12,382,876,361,400,1500,133,,一般
2019/6/10,TXO,201909,10000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10000,賣權,266,266,240,244,5,244,850,224,248,1210,113,,一般
2019/6/10,TXO,201909,10000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10200,買權,267,267,267,267,15,267,534,250,271,995,104,,一般
2019/6/10,TXO,201909,10200,買權,204,204,204,204,1,-,-,188,650,995,104,,盤後
2019/6/10,TXO,201909,10200,賣權,357,357,357,357,1,325,626,320,335,1180,106,,一般
2019/6/10,TXO,201909,10200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10400,買權,154,174,154,173,10,173,390,163,180,950,83,,一般
2019/6/10,TXO,201909,10400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10400,賣權,472,472,439,439,3,430,911,415,437,1270,200,,一般
2019/6/10,TXO,201909,10400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10600,買權,100,112,100,108,15,122,725,114,129,411,57,,一般
2019/6/10,TXO,201909,10600,買權,76,78,76,78,3,-,-,75,182,411,57,,盤後
2019/6/10,TXO,201909,10600,賣權,650,650,575,575,6,575,2157,565,585,1360,203,,一般
2019/6/10,TXO,201909,10600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10800,買權,61,69,58,66,109,66,625,65,75,292,42,,一般
2019/6/10,TXO,201909,10800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,10800,賣權,-,-,-,-,0,725,82,-,-,-,-,,一般
2019/6/10,TXO,201909,10800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11000,買權,35.5,39.5,34,39,34,39,1458,35,39.5,650,23.5,,一般
2019/6/10,TXO,201909,11000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11000,賣權,-,-,-,-,0,895,92,-,-,-,-,,一般
2019/6/10,TXO,201909,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11200,買權,20.5,23,20.5,23,10,23,1400,16,23.5,499,17,,一般
2019/6/10,TXO,201909,11200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11200,賣權,-,-,-,-,0,1080,119,-,-,-,-,,一般
2019/6/10,TXO,201909,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11400,買權,14,14,14,14,4,14,1482,9.7,17.5,444,10.5,,一般
2019/6/10,TXO,201909,11400,買權,13.5,13.5,13.5,13.5,1,-,-,7,16,444,10.5,,盤後
2019/6/10,TXO,201909,11400,賣權,-,-,-,-,0,1270,65,-,-,-,-,,一般
2019/6/10,TXO,201909,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11600,買權,7.6,8.1,7.6,8.1,5,8.1,4196,2.1,8.5,66,6.7,,一般
2019/6/10,TXO,201909,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11600,賣權,-,-,-,-,0,1460,13,-,-,-,-,,一般
2019/6/10,TXO,201909,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11800,買權,4.8,5.9,4.8,5.6,5,5.6,194,4.8,53,36,4.6,,一般
2019/6/10,TXO,201909,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,11800,賣權,-,-,-,-,0,1660,0,-,-,-,-,,一般
2019/6/10,TXO,201909,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12000,買權,4,4,4,4,2,4,72,0.2,4,22.5,3.6,,一般
2019/6/10,TXO,201909,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12000,賣權,-,-,-,-,0,1860,2,-,-,-,-,,一般
2019/6/10,TXO,201909,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12200,買權,2.7,2.7,2.6,2.6,8,2.6,26,0.1,104,15,2.6,,一般
2019/6/10,TXO,201909,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12200,賣權,-,-,-,-,0,2060,0,-,-,-,-,,一般
2019/6/10,TXO,201909,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12400,買權,2.6,2.6,2.6,2.6,1,1.4,32,0.1,51,11,0.3,,一般
2019/6/10,TXO,201909,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12400,賣權,-,-,-,-,0,2260,0,-,-,-,-,,一般
2019/6/10,TXO,201909,12400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12600,買權,-,-,-,-,0,0.3,13,-,-,-,-,,一般
2019/6/10,TXO,201909,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12600,賣權,-,-,-,-,0,2450,0,-,-,-,-,,一般
2019/6/10,TXO,201909,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12800,買權,-,-,-,-,0,0.1,32,-,-,-,-,,一般
2019/6/10,TXO,201909,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,12800,賣權,-,-,-,-,0,2650,0,-,-,-,-,,一般
2019/6/10,TXO,201909,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,13000,買權,-,-,-,-,0,0.1,81,-,-,-,-,,一般
2019/6/10,TXO,201909,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,13000,賣權,-,-,-,-,0,2850,0,-,-,-,-,,一般
2019/6/10,TXO,201909,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,13200,買權,-,-,-,-,0,0.1,198,-,-,-,-,,一般
2019/6/10,TXO,201909,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,13200,賣權,-,-,-,-,0,3050,0,-,-,-,-,,一般
2019/6/10,TXO,201909,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,13400,買權,-,-,-,-,0,0.1,6449,-,-,-,-,,一般
2019/6/10,TXO,201909,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201909,13400,賣權,-,-,-,-,0,3250,0,-,-,-,-,,一般
2019/6/10,TXO,201909,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,8200,買權,-,-,-,-,0,1940,0,-,-,-,-,,一般
2019/6/10,TXO,201912,8200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,8200,賣權,49.5,51,45,45,51,45,1115,45,46,85,1.3,,一般
2019/6/10,TXO,201912,8200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,8400,買權,-,-,-,-,0,1760,45,-,-,-,-,,一般
2019/6/10,TXO,201912,8400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,8400,賣權,63,63,57,57,15,57,662,56,59,109,18.5,,一般
2019/6/10,TXO,201912,8400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,8600,買權,-,-,-,-,0,1570,34,-,-,-,-,,一般
2019/6/10,TXO,201912,8600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,8600,賣權,77,77,73,73,4,73,616,62,128,131,20,,一般
2019/6/10,TXO,201912,8600,賣權,106,107,106,107,3,-,-,89,123,131,20,,盤後
2019/6/10,TXO,201912,8800,買權,-,-,-,-,0,1390,10,-,-,-,-,,一般
2019/6/10,TXO,201912,8800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,8800,賣權,100,101,90,90,19,90,966,83,117,158,32.5,,一般
2019/6/10,TXO,201912,8800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,9000,買權,-,-,-,-,0,1210,44,-,-,-,-,,一般
2019/6/10,TXO,201912,9000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,9000,賣權,124,129,112,112,9,112,1189,101,131,183,49.5,,一般
2019/6/10,TXO,201912,9000,賣權,132,132,132,132,1,-,-,70,250,183,49.5,,盤後
2019/6/10,TXO,201912,9200,買權,-,-,-,-,0,1050,10,-,-,-,-,,一般
2019/6/10,TXO,201912,9200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,9200,賣權,155,155,144,145,6,145,733,139,146,226,100,,一般
2019/6/10,TXO,201912,9200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,9400,買權,830,830,830,830,1,885,30,865,900,1140,795,,一般
2019/6/10,TXO,201912,9400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,9400,賣權,208,208,181,181,9,181,154,180,188,277,111,,一般
2019/6/10,TXO,201912,9400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,9600,買權,685,685,685,685,1,735,63,715,750,1180,560,,一般
2019/6/10,TXO,201912,9600,買權,630,630,615,620,4,-,-,615,1640,1180,560,,盤後
2019/6/10,TXO,201912,9600,賣權,251,255,230,231,8,231,242,230,238,344,113,,一般
2019/6/10,TXO,201912,9600,賣權,286,288,286,288,2,-,-,142,755,344,113,,盤後
2019/6/10,TXO,201912,9800,買權,550,595,550,595,43,595,72,575,610,965,445,,一般
2019/6/10,TXO,201912,9800,買權,505,505,505,505,4,-,-,258,-,965,445,,盤後
2019/6/10,TXO,201912,9800,賣權,328,328,290,290,5,290,103,274,300,416,186,,一般
2019/6/10,TXO,201912,9800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,10000,買權,443,469,430,469,12,476,125,452,473,870,331,,一般
2019/6/10,TXO,201912,10000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,10000,賣權,398,398,370,370,5,370,122,348,384,520,217,,一般
2019/6/10,TXO,201912,10000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,10200,買權,332,367,330,367,7,367,78,343,375,690,262,,一般
2019/6/10,TXO,201912,10200,買權,305,305,305,305,1,-,-,128,-,690,262,,盤後
2019/6/10,TXO,201912,10200,賣權,461,463,461,463,2,463,77,437,475,640,262,,一般
2019/6/10,TXO,201912,10200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,10400,買權,253,270,240,270,8,270,91,253,284,565,186,,一般
2019/6/10,TXO,201912,10400,買權,202,220,202,220,6,-,-,171,695,565,186,,盤後
2019/6/10,TXO,201912,10400,賣權,575,575,575,575,55,565,49,550,585,770,337,,一般
2019/6/10,TXO,201912,10400,賣權,675,675,675,675,4,-,-,412,-,770,337,,盤後
2019/6/10,TXO,201912,10600,買權,184,200,184,197,14,197,196,184,202,470,136,,一般
2019/6/10,TXO,201912,10600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,10600,賣權,-,-,-,-,0,690,164,-,-,-,-,,一般
2019/6/10,TXO,201912,10600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,10800,買權,129,143,129,141,35,141,213,141,142,366,95,,一般
2019/6/10,TXO,201912,10800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,10800,賣權,855,855,855,855,1,830,33,815,855,975,690,,一般
2019/6/10,TXO,201912,10800,賣權,975,975,975,975,4,-,-,72,-,975,690,,盤後
2019/6/10,TXO,201912,11000,買權,88,99,85,96,65,96,253,87,102,290,64,,一般
2019/6/10,TXO,201912,11000,買權,73,73,64,64,7,-,-,65,82,290,64,,盤後
2019/6/10,TXO,201912,11000,賣權,-,-,-,-,0,990,81,-,-,-,-,,一般
2019/6/10,TXO,201912,11000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,11200,買權,62,68,62,67,48,67,1299,60,70,241,40,,一般
2019/6/10,TXO,201912,11200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,11200,賣權,-,-,-,-,0,1160,38,-,-,-,-,,一般
2019/6/10,TXO,201912,11200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,11400,買權,43,45,42.5,45,10,45,299,31,88,165,35,,一般
2019/6/10,TXO,201912,11400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,11400,賣權,-,-,-,-,0,1330,42,-,-,-,-,,一般
2019/6/10,TXO,201912,11400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,11600,買權,28,31,28,30,26,30,569,20,32,113,23.5,,一般
2019/6/10,TXO,201912,11600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,11600,賣權,-,-,-,-,0,1520,1,-,-,-,-,,一般
2019/6/10,TXO,201912,11600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/10,TXO,201912,11800,買權,20,22.5,20,22.5,13,22.5,192,6.3,22.5,82,3,,一般
2019/6/10,TXO,201912,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
