交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/04,TXO,201907  ,8800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,8900.0000,買權,-,-,-,-,0,1810,0,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,8900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,8900.0000,賣權,-,-,-,-,0,0.8,1140,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,8900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9000.0000,買權,-,-,-,-,0,1710,0,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9000.0000,賣權,0.8,0.8,0.8,0.8,1,0.8,1139,0.2,74,44,0.8,,一般,
2019/07/04,TXO,201907  ,9000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9100.0000,買權,-,-,-,-,0,1610,0,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9100.0000,賣權,1.2,1.2,1.2,1.2,10,1,1375,-,1,48,1.2,,一般,
2019/07/04,TXO,201907  ,9100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9200.0000,買權,-,-,-,-,0,1510,1,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9200.0000,賣權,1.4,1.4,1.1,1.1,16,1.1,1199,0.1,1.3,66,0.4,,一般,
2019/07/04,TXO,201907  ,9200.0000,賣權,1.8,1.8,1.8,1.8,21,-,-,0.3,22,66,0.4,,盤後,
2019/07/04,TXO,201907  ,9300.0000,買權,-,-,-,-,0,1410,20,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
