交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/22,TXO,201908  ,9100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9100.0000,賣權,2.1,2.1,1.9,2,124,2,852,2,2.1,75,1.9,,一般,
2019/07/22,TXO,201908  ,9100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9200.0000,買權,-,-,-,-,0,1600,0,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9200.0000,賣權,2.3,2.6,2.3,2.6,264,2.6,1229,1.6,2.6,88,2.3,,一般,
2019/07/22,TXO,201908  ,9200.0000,賣權,2.7,2.7,2.7,2.7,1,-,-,0.1,3.4,88,2.4,,盤後,
2019/07/22,TXO,201908  ,9300.0000,買權,-,-,-,-,0,1500,2,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9300.0000,賣權,2.8,2.8,2.6,2.8,422,2.8,1251,2.8,2.9,102,2,,一般,
2019/07/22,TXO,201908  ,9300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9400.0000,買權,-,-,-,-,0,1400,0,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9400.0000,賣權,3.5,3.5,2.9,3.3,122,3.3,900,2,3.4,136,2.9,,一般,
2019/07/22,TXO,201908  ,9400.0000,賣權,3.7,3.8,3.7,3.8,2,-,-,0.6,3.8,136,3.2,,盤後,
2019/07/22,TXO,201908  ,9500.0000,買權,-,-,-,-,0,1300,0,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9500.0000,賣權,4.1,4.1,3.5,3.9,779,3.9,1903,2.3,4,159,3.5,,一般,
2019/07/22,TXO,201908  ,9500.0000,賣權,4.2,4.3,4.2,4.3,51,-,-,2.3,4.3,159,3.8,,盤後,
2019/07/22,TXO,201908  ,9600.0000,買權,-,-,-,-,0,1200,3,-,-,-,-,,一般,
