交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/24,TXO,201907  ,10400.0000,買權,269,281,255,255,100,-,-,250,288,540,69,,盤後,
2019/06/24,TXO,201907  ,10400.0000,賣權,73,84,57,62,3998,62,8378,62,64,451,53,,一般,
2019/06/24,TXO,201907  ,10400.0000,賣權,75,75,65,73,849,-,-,71,75,451,53,,盤後,
2019/06/24,TXO,201907  ,10500.0000,買權,202,226,170,211,1278,211,6010,211,212,435,49,,一般,
2019/06/24,TXO,201907  ,10500.0000,買權,198,210,185,197,739,-,-,187,199,435,49,,盤後,
2019/06/24,TXO,201907  ,10500.0000,賣權,100,117,82,89,4929,89,6809,88,89,520,75,,一般,
2019/06/24,TXO,201907  ,10500.0000,賣權,103,104,92,104,1148,-,-,100,104,520,75,,盤後,
2019/06/24,TXO,201907  ,10600.0000,買權,139,161,116,148,2355,148,7259,146,150,379,33.5,,一般,
2019/06/24,TXO,201907  ,10600.0000,買權,138,147,127,133,562,-,-,131,133,379,33.5,,盤後,
2019/06/24,TXO,201907  ,10600.0000,賣權,140,161,116,124,2860,124,3935,124,125,600,107,,一般,
2019/06/24,TXO,201907  ,10600.0000,賣權,145,148,129,145,789,-,-,136,146,600,107,,盤後,
2019/06/24,TXO,201907  ,10700.0000,買權,91,108,74,98,4105,98,9157,97,98,357,23,,一般,
2019/06/24,TXO,201907  ,10700.0000,買權,92,98,84,85,1173,-,-,84,89,357,23,,盤後,
2019/06/24,TXO,201907  ,10700.0000,賣權,187,220,164,175,1169,175,2632,173,175,720,146,,一般,
2019/06/24,TXO,201907  ,10700.0000,賣權,194,213,179,213,211,-,-,183,211,720,146,,盤後,
2019/06/24,TXO,201907  ,10800.0000,買權,55,69,45.5,62,7946,62,12114,61,62,295,13,,一般,
2019/06/24,TXO,201907  ,10800.0000,買權,57,62,51,51,1636,-,-,52,54,295,13,,盤後,
2019/06/24,TXO,201907  ,10800.0000,賣權,265,292,226,239,517,239,792,236,240,815,181,,一般,
2019/06/24,TXO,201907  ,10800.0000,賣權,255,262,244,262,66,-,-,247,262,815,181,,盤後,
2019/06/24,TXO,201907  ,10900.0000,買權,33,41.5,27,36.5,8657,36.5,13739,36.5,37,240,7.7,,一般,
2019/06/24,TXO,201907  ,10900.0000,買權,35,38,32,32,1211,-,-,32,33,240,7.7,,盤後,
2019/06/24,TXO,201907  ,10900.0000,賣權,342,370,297,315,145,315,498,311,316,730,240,,一般,
2019/06/24,TXO,201907  ,10900.0000,賣權,336,342,320,342,33,-,-,318,352,730,240,,盤後,
2019/06/24,TXO,201907  ,11000.0000,買權,20,25.5,16.5,21.5,4070,21.5,17019,21.5,22.5,188,4.8,,一般,
2019/06/24,TXO,201907  ,11000.0000,買權,20,23.5,15.5,17,1152,-,-,16,17.5,188,4.8,,盤後,
2019/06/24,TXO,201907  ,11000.0000,賣權,421,450,385,400,41,400,124,396,402,980,290,,一般,
2019/06/24,TXO,201907  ,11000.0000,賣權,419,419,406,406,9,-,-,401,1490,980,290,,盤後,
2019/06/24,TXO,201907  ,11100.0000,買權,13.5,16,10,14,6713,14,17826,13,14,144,3,,一般,
2019/06/24,TXO,201907  ,11100.0000,買權,13.5,14.5,11,13.5,200,-,-,11,14,144,3,,盤後,
2019/06/24,TXO,201907  ,11100.0000,賣權,478,490,474,489,18,489,42,487,494,815,445,,一般,
2019/06/24,TXO,201907  ,11100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,11200.0000,買權,8.4,10,6.7,8.3,1552,8.3,3150,8,8.8,101,2.2,,一般,
2019/06/24,TXO,201907  ,11200.0000,買權,8.7,9.5,6.8,6.9,200,-,-,6.6,7.8,101,2.2,,盤後,
2019/06/24,TXO,201907  ,11200.0000,賣權,-,-,-,-,0,585,9,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,11300.0000,買權,6,6.5,4.7,5.7,950,5.7,2238,5.8,6.3,83,1,,一般,
2019/06/24,TXO,201907  ,11300.0000,買權,5.7,6.1,5.5,5.5,149,-,-,3.1,5.5,83,1,,盤後,
2019/06/24,TXO,201907  ,11300.0000,賣權,-,-,-,-,0,685,4,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,11400.0000,買權,4.2,4.5,3.2,4.1,339,4.1,1175,0.1,4.2,60,1.4,,一般,
2019/06/24,TXO,201907  ,11400.0000,買權,3.9,4.6,3.8,4.1,136,-,-,0.1,4.2,60,1.4,,盤後,
2019/06/24,TXO,201907  ,11400.0000,賣權,-,-,-,-,0,780,9,-,-,-,-,,一般,
2019/06/24,TXO,201907  ,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/06/24,TXO,201907  ,11500.0000,買權,3.4,3.4,2.4,3.2,227,3.2,576,0.2,3,36.5,1.1,,一般,
2019/06/24,TXO,201907  ,11500.0000,買權,3.3,3.5,3.1,3.5,6,-,-,0.4,3.3,36.5,1.1,,盤後,
2019/06/24,TXO,201907  ,11500.0000,賣權,-,-,-,-,0,880,107,-,-,-,-,,一般,
