交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/6/4,TXO,201912,11800,買權,-,-,-,-,0,22,189,-,-,-,-,,一般
2019/6/4,TXO,201912,11800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,11800,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
2019/6/4,TXO,201912,11800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12000,買權,-,-,-,-,0,19,193,-,-,-,-,,一般
2019/6/4,TXO,201912,12000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12000,賣權,-,-,-,-,0,2030,1,-,-,-,-,,一般
2019/6/4,TXO,201912,12000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12200,買權,-,-,-,-,0,13,73,-,-,-,-,,一般
2019/6/4,TXO,201912,12200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12200,賣權,-,-,-,-,0,2220,0,-,-,-,-,,一般
2019/6/4,TXO,201912,12200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12400,買權,7.9,7.9,7.9,7.9,1,7.9,17,2.1,56,25.5,7.7,,一般
2019/6/4,TXO,201912,12400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12400,賣權,-,-,-,-,0,2420,0,-,-,-,-,,一般
2019/6/4,TXO,201912,12400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12600,買權,-,-,-,-,0,5.8,34,-,-,-,-,,一般
2019/6/4,TXO,201912,12600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12600,賣權,-,-,-,-,0,2610,0,-,-,-,-,,一般
2019/6/4,TXO,201912,12600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12800,買權,-,-,-,-,0,4.9,36,-,-,-,-,,一般
2019/6/4,TXO,201912,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,12800,賣權,-,-,-,-,0,2810,0,-,-,-,-,,一般
2019/6/4,TXO,201912,12800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,13000,買權,-,-,-,-,0,4,332,-,-,-,-,,一般
2019/6/4,TXO,201912,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,13000,賣權,-,-,-,-,0,3010,0,-,-,-,-,,一般
2019/6/4,TXO,201912,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,13200,買權,-,-,-,-,0,1.6,288,-,-,-,-,,一般
2019/6/4,TXO,201912,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,13200,賣權,-,-,-,-,0,3210,0,-,-,-,-,,一般
2019/6/4,TXO,201912,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,13400,買權,-,-,-,-,0,1,3494,-,-,-,-,,一般
2019/6/4,TXO,201912,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後
2019/6/4,TXO,201912,13400,賣權,-,-,-,-,0,3400,0,-,-,-,-,,一般
2019/6/4,TXO,201912,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後
